id,BeatsPerMinute
525912,119.0169
525913,118.80655
525914,118.98215
525915,118.904785
525916,119.16939
525917,118.63598
525918,118.82252
525919,118.932335
525920,118.88179
525921,118.740814
525922,119.07522
525923,119.34798
525924,118.99282
525925,118.88076
525926,119.03984
525927,118.83204
525928,118.79894
525929,119.497505
525930,120.06601
525931,119.043076
525932,119.27383
525933,118.57892
525934,119.32983
525935,119.005516
525936,119.04334
525937,118.895386
525938,119.10527
525939,120.05229
525940,118.954185
525941,119.05618
525942,118.98874
525943,119.12273
525944,118.88977
525945,119.055214
525946,119.22131
525947,118.2358
525948,119.18288
525949,118.8455
525950,118.58517
525951,118.86785
525952,118.80259
525953,118.86502
525954,119.134895
525955,118.441666
525956,119.18177
525957,118.822495
525958,118.75035
525959,119.17567
525960,118.799675
525961,118.559105
525962,118.76835
525963,118.97242
525964,118.93189
525965,119.09472
525966,118.85825
525967,119.0791
525968,119.36604
525969,118.71606
525970,118.77625
525971,118.61403
525972,118.66122
525973,118.451225
525974,118.71945
525975,119.14394
525976,118.52348
525977,118.962074
525978,119.34373
525979,118.84897
525980,119.17881
525981,118.96127
525982,119.2348
525983,118.81822
525984,119.16864
525985,119.02386
525986,118.94956
525987,119.08306
525988,119.386604
525989,118.70231
525990,119.27527
525991,118.984924
525992,118.73188
525993,123.66451
525994,118.92267
525995,119.05841
525996,119.49052
525997,119.273674
525998,119.21528
525999,118.924934
526000,118.82353
526001,118.770966
526002,123.019035
526003,118.951294
526004,117.93692
526005,118.922806
526006,119.26813
526007,119.39791
526008,118.62239
526009,118.645546
526010,118.91806
526011,118.97582
526012,119.196556
526013,119.31808
526014,120.96685
526015,118.78602
526016,118.74112
526017,118.9336
526018,119.24033
526019,119.043495
526020,118.605736
526021,118.89626
526022,119.959564
526023,118.55569
526024,118.93013
526025,118.851295
526026,118.658424
526027,119.15404
526028,119.11237
526029,118.76687
526030,119.2363
526031,118.56665
526032,119.0657
526033,119.49462
526034,118.896355
526035,119.195564
526036,119.23303
526037,119.35837
526038,118.881
526039,119.03846
526040,118.91468
526041,119.22274
526042,119.02627
526043,119.14456
526044,118.975334
526045,118.851776
526046,119.131386
526047,119.342804
526048,119.37036
526049,118.784615
526050,119.26141
526051,118.69171
526052,118.81726
526053,119.29315
526054,119.059265
526055,118.96128
526056,119.15458
526057,118.91291
526058,118.715294
526059,119.15055
526060,119.12927
526061,119.2468
526062,118.84668
526063,118.84984
526064,119.11111
526065,119.288574
526066,118.61411
526067,119.1416
526068,119.18333
526069,118.61275
526070,118.48523
526071,119.4529
526072,119.085594
526073,118.54972
526074,118.82833
526075,120.32574
526076,119.376434
526077,118.731155
526078,118.41358
526079,118.88081
526080,119.09841
526081,118.714005
526082,118.88807
526083,119.267845
526084,118.95336
526085,118.7306
526086,119.14105
526087,118.90498
526088,119.244705
526089,118.85491
526090,119.01553
526091,118.85566
526092,118.922295
526093,118.84477
526094,118.75643
526095,121.198784
526096,118.57424
526097,118.30489
526098,118.94044
526099,119.188385
526100,119.242386
526101,118.15149
526102,119.118866
526103,118.6859
526104,116.64865
526105,119.36121
526106,118.97369
526107,118.931984
526108,118.85386
526109,119.293045
526110,118.95927
526111,118.81022
526112,118.83152
526113,118.49377
526114,118.887276
526115,118.60529
526116,121.19402
526117,119.323906
526118,118.985016
526119,118.50151
526120,119.08453
526121,119.185135
526122,119.248726
526123,119.401215
526124,119.2344
526125,118.86478
526126,118.97549
526127,118.96284
526128,119.254005
526129,118.257195
526130,118.80048
526131,119.03647
526132,118.8055
526133,119.50593
526134,118.38653
526135,119.066086
526136,118.01566
526137,118.64576
526138,118.405426
526139,119.405754
526140,118.95879
526141,118.7376
526142,119.372536
526143,119.266556
526144,118.92476
526145,119.08257
526146,119.25734
526147,119.11304
526148,118.67767
526149,119.094086
526150,123.1174
526151,118.92806
526152,118.067055
526153,118.74274
526154,118.91525
526155,118.96285
526156,118.81983
526157,119.25055
526158,118.52448
526159,119.15196
526160,119.14361
526161,118.516266
526162,118.9662
526163,118.70469
526164,118.039734
526165,119.19325
526166,118.9367
526167,119.30764
526168,118.90386
526169,118.73411
526170,119.01368
526171,118.84025
526172,119.06675
526173,118.891945
526174,118.52965
526175,119.663895
526176,118.9446
526177,119.23551
526178,119.11997
526179,119.091
526180,118.82462
526181,118.67723
526182,119.785774
526183,119.28768
526184,119.09176
526185,119.27059
526186,118.41212
526187,118.802574
526188,119.18687
526189,118.24926
526190,119.18621
526191,119.124016
526192,118.79787
526193,118.75253
526194,119.326614
526195,118.79077
526196,119.09004
526197,119.01915
526198,119.265205
526199,119.21976
526200,118.88303
526201,119.30388
526202,118.43973
526203,118.71674
526204,119.18574
526205,120.416084
526206,119.098305
526207,118.855286
526208,118.92139
526209,118.77839
526210,118.84763
526211,118.91811
526212,118.79338
526213,118.58329
526214,119.174835
526215,119.12995
526216,121.34764
526217,119.00761
526218,119.199
526219,119.077225
526220,118.8785
526221,118.66292
526222,119.29305
526223,119.188545
526224,118.822464
526225,119.273964
526226,119.19123
526227,118.333305
526228,119.31147
526229,118.441536
526230,118.9761
526231,119.521324
526232,118.68344
526233,118.79457
526234,119.280754
526235,119.478004
526236,119.10924
526237,118.9084
526238,118.622055
526239,118.40468
526240,119.08768
526241,118.78428
526242,119.14256
526243,118.92859
526244,118.73558
526245,119.23911
526246,119.80875
526247,119.19279
526248,118.74541
526249,119.00838
526250,118.69284
526251,118.596924
526252,119.02035
526253,119.10976
526254,118.96191
526255,118.85688
526256,119.24969
526257,118.80578
526258,119.4086
526259,118.95328
526260,119.36807
526261,120.26801
526262,118.56038
526263,118.59067
526264,118.565155
526265,119.25142
526266,118.750984
526267,118.23988
526268,119.39044
526269,119.55558
526270,118.97765
526271,118.792625
526272,119.0603
526273,119.301414
526274,118.982346
526275,118.79358
526276,118.95477
526277,119.262695
526278,119.19724
526279,119.15767
526280,119.080536
526281,119.32083
526282,118.81563
526283,119.25276
526284,119.15273
526285,118.25285
526286,119.203354
526287,119.28996
526288,119.073555
526289,118.80334
526290,119.30017
526291,118.93934
526292,119.07215
526293,118.76039
526294,118.92536
526295,118.62954
526296,119.36091
526297,118.94414
526298,119.14044
526299,119.24884
526300,119.037605
526301,118.95332
526302,118.44822
526303,119.16137
526304,118.53743
526305,118.42864
526306,118.99245
526307,119.040955
526308,119.443184
526309,118.577034
526310,118.84152
526311,119.7523
526312,118.94847
526313,118.55539
526314,119.06927
526315,118.325554
526316,119.231445
526317,118.45919
526318,118.74684
526319,118.96958
526320,118.54159
526321,118.44656
526322,119.39452
526323,119.32408
526324,118.90394
526325,118.98327
526326,119.0506
526327,118.99973
526328,119.170975
526329,118.47931
526330,119.30038
526331,123.74363
526332,119.25739
526333,118.71153
526334,119.20513
526335,118.590385
526336,118.60089
526337,118.36951
526338,119.065735
526339,119.31725
526340,118.339
526341,118.883804
526342,122.323204
526343,120.674484
526344,118.957855
526345,119.71876
526346,119.02263
526347,118.74871
526348,119.28572
526349,119.35874
526350,119.08461
526351,118.90663
526352,119.005325
526353,119.0479
526354,119.051384
526355,119.36206
526356,118.94154
526357,119.190384
526358,119.28282
526359,118.88685
526360,119.22471
526361,119.33587
526362,119.05298
526363,118.460075
526364,118.82076
526365,118.773224
526366,119.0499
526367,118.819565
526368,119.29497
526369,119.48986
526370,118.91467
526371,119.14411
526372,118.65488
526373,118.737206
526374,118.931496
526375,118.83301
526376,119.27136
526377,119.14782
526378,119.10406
526379,119.15001
526380,119.06842
526381,119.29471
526382,118.9464
526383,118.85163
526384,118.62846
526385,118.69262
526386,118.86085
526387,119.161674
526388,118.73271
526389,118.84524
526390,118.45796
526391,118.897644
526392,119.3444
526393,119.19174
526394,119.27514
526395,118.62338
526396,119.04725
526397,119.26504
526398,118.64349
526399,119.207886
526400,119.340935
526401,119.038345
526402,119.113266
526403,119.06842
526404,118.803696
526405,118.53297
526406,118.55176
526407,119.05681
526408,119.0829
526409,118.63349
526410,119.23774
526411,119.20918
526412,118.472305
526413,118.480354
526414,122.610374
526415,118.6612
526416,118.94717
526417,119.17957
526418,119.34895
526419,119.02701
526420,118.6884
526421,118.66834
526422,118.51962
526423,118.997505
526424,118.754684
526425,118.86706
526426,118.60905
526427,118.98219
526428,119.20958
526429,119.10518
526430,119.72031
526431,119.05592
526432,119.06323
526433,118.8925
526434,119.19587
526435,119.14941
526436,118.6712
526437,118.69981
526438,118.69621
526439,119.19977
526440,118.33461
526441,119.94594
526442,119.251366
526443,118.82064
526444,121.03356
526445,119.073364
526446,118.79111
526447,119.15859
526448,119.11154
526449,118.01854
526450,119.29645
526451,119.284225
526452,118.88554
526453,119.127014
526454,118.88704
526455,119.067795
526456,118.06133
526457,118.31965
526458,118.60278
526459,118.67955
526460,119.13025
526461,118.960686
526462,119.25585
526463,119.062965
526464,118.806625
526465,119.08449
526466,119.39646
526467,118.924034
526468,118.76234
526469,119.294235
526470,119.02517
526471,118.98583
526472,118.968025
526473,118.62545
526474,119.34384
526475,119.976074
526476,118.712135
526477,118.96261
526478,118.8404
526479,118.66829
526480,118.58554
526481,118.81039
526482,119.01254
526483,118.6832
526484,119.24382
526485,119.40839
526486,118.47769
526487,118.96491
526488,119.1528
526489,118.21288
526490,119.49894
526491,118.87507
526492,117.82755
526493,119.88723
526494,118.64062
526495,118.597404
526496,118.70455
526497,118.88479
526498,118.93808
526499,118.52158
526500,118.83073
526501,118.73377
526502,118.750984
526503,119.079445
526504,118.79078
526505,119.075836
526506,118.90937
526507,119.19315
526508,119.05614
526509,119.00493
526510,118.95249
526511,118.775696
526512,119.31914
526513,119.086525
526514,118.50893
526515,118.736885
526516,119.16806
526517,118.95253
526518,119.18379
526519,119.04293
526520,118.95627
526521,117.824455
526522,118.861084
526523,118.07063
526524,118.59113
526525,118.88557
526526,118.91919
526527,118.70864
526528,118.763245
526529,119.11661
526530,118.84419
526531,118.56839
526532,118.904335
526533,119.17487
526534,118.917885
526535,118.61098
526536,118.98107
526537,118.91256
526538,119.31072
526539,118.420296
526540,118.8302
526541,118.80943
526542,118.75748
526543,119.24735
526544,118.84085
526545,119.18739
526546,118.53349
526547,119.291534
526548,119.030235
526549,118.97909
526550,119.06866
526551,119.05121
526552,118.86195
526553,119.15001
526554,119.28975
526555,118.870255
526556,119.22985
526557,118.69531
526558,119.18324
526559,119.1386
526560,118.826675
526561,119.241455
526562,118.94268
526563,118.270004
526564,118.789665
526565,118.97486
526566,118.97378
526567,118.89284
526568,118.7198
526569,119.10472
526570,119.09041
526571,118.49228
526572,118.95824
526573,121.21712
526574,119.17473
526575,119.290596
526576,119.15116
526577,118.81029
526578,118.28265
526579,119.683945
526580,119.034355
526581,118.46809
526582,118.94884
526583,119.10979
526584,119.324905
526585,118.19236
526586,119.72304
526587,119.45416
526588,119.71064
526589,118.75396
526590,119.06074
526591,119.28646
526592,119.058525
526593,118.95853
526594,119.12769
526595,118.82595
526596,118.90795
526597,118.69235
526598,119.21095
526599,118.86989
526600,118.96664
526601,119.88904
526602,118.82945
526603,119.500465
526604,119.52815
526605,118.84854
526606,118.523926
526607,119.27682
526608,119.07456
526609,118.87218
526610,119.538795
526611,118.68185
526612,119.149475
526613,119.10633
526614,119.14294
526615,119.023964
526616,119.0545
526617,119.16565
526618,118.98662
526619,118.13548
526620,118.67429
526621,119.235565
526622,118.20912
526623,118.75698
526624,118.70859
526625,118.72716
526626,118.18183
526627,119.22413
526628,118.88382
526629,118.82397
526630,118.999306
526631,118.5698
526632,119.37587
526633,118.38957
526634,118.93331
526635,119.0284
526636,119.4759
526637,118.32728
526638,118.969635
526639,118.81699
526640,118.61242
526641,119.054054
526642,119.11768
526643,118.96937
526644,118.92937
526645,119.51909
526646,118.867226
526647,118.50626
526648,118.76042
526649,118.52437
526650,118.57165
526651,120.85127
526652,119.27192
526653,119.035126
526654,118.57819
526655,119.24129
526656,119.2829
526657,119.085556
526658,118.93111
526659,119.006676
526660,118.898285
526661,118.81783
526662,119.477905
526663,119.37017
526664,119.18548
526665,119.13332
526666,118.83386
526667,118.955765
526668,119.26383
526669,119.84571
526670,119.479065
526671,119.17089
526672,118.77083
526673,119.275505
526674,118.86937
526675,119.053856
526676,119.21444
526677,118.88642
526678,119.24882
526679,119.07637
526680,119.17988
526681,119.229355
526682,119.33078
526683,118.463486
526684,118.75815
526685,118.883354
526686,119.28
526687,119.33629
526688,118.970146
526689,119.01514
526690,118.41113
526691,118.646255
526692,119.20021
526693,118.99635
526694,118.84113
526695,119.35194
526696,119.36839
526697,118.9026
526698,118.95754
526699,118.68575
526700,118.463745
526701,119.33363
526702,118.869705
526703,122.422356
526704,119.29513
526705,118.92305
526706,120.55527
526707,118.79797
526708,118.31713
526709,118.33336
526710,119.36953
526711,118.35684
526712,119.634674
526713,119.0335
526714,119.34081
526715,118.74135
526716,118.815475
526717,119.200386
526718,118.53203
526719,118.695274
526720,119.44285
526721,118.31785
526722,119.30195
526723,119.27035
526724,118.88514
526725,119.83709
526726,119.549034
526727,119.086914
526728,118.41089
526729,119.867294
526730,118.586876
526731,119.210724
526732,119.05505
526733,118.73642
526734,118.3708
526735,118.84454
526736,119.2149
526737,118.94853
526738,119.16305
526739,123.27397
526740,119.189926
526741,119.12297
526742,118.83024
526743,118.922775
526744,119.521774
526745,119.06937
526746,119.22861
526747,118.407166
526748,118.57964
526749,118.73431
526750,118.368
526751,118.89793
526752,119.1104
526753,119.2578
526754,119.099106
526755,118.778725
526756,118.93599
526757,118.76463
526758,119.49368
526759,118.97495
526760,118.243095
526761,119.19675
526762,118.73416
526763,119.370476
526764,119.19439
526765,121.227615
526766,119.173096
526767,119.06528
526768,119.32292
526769,118.904045
526770,119.393135
526771,118.8096
526772,118.96402
526773,118.793976
526774,118.99527
526775,118.66751
526776,118.91003
526777,118.96342
526778,119.32169
526779,119.246826
526780,119.042
526781,119.09966
526782,118.94539
526783,118.77074
